x1,x2,x3,x4,survived
58,59,12,51,1
48,33,47,79,1
35,50,40,87,1
51,45,92,60,1
20,43,33,25,0
13,86,39,88,1
92,13,63,39,1
17,5,49,42,1
7,68,6,65,1
74,51,81,92,1
11,82,18,13,0
93,39,5,60,1
63,72,96,3,1
32,41,80,78,0
30,61,62,98,0
8,43,30,29,0
0,85,98,49,1
72,31,73,27,1
50,34,80,28,1
36,53,7,58,1
9,98,13,9,0
36,74,2,7,1
19,77,45,89,1
4,8,78,78,0
87,90,6,8,0
11,29,66,20,0
26,58,51,40,0
47,47,27,29,0
65,52,22,47,1
24,24,99,88,1
58,82,74,30,1
54,56,1,84,0
86,78,25,98,0
98,10,55,15,0
38,75,65,79,1
40,61,45,96,0
44,98,4,52,0
7,3,73,50,0
82,36,57,45,1
50,25,23,33,0
81,55,6,57,1
0,1,23,6,1
24,83,7,89,0
89,52,44,53,0
87,31,39,19,1
96,65,52,59,0
1,25,82,41,0
94,6,81,48,1
65,64,5,63,0
6,5,12,72,1
39,6,15,91,1
80,93,27,45,1
20,45,88,90,1
0,72,60,87,0
17,66,95,26,0
15,26,19,66,0
41,82,14,35,0
56,62,26,98,0
53,19,66,84,0
95,3,45,29,0
89,92,81,74,0
75,6,98,5,0
52,40,36,91,1
71,8,51,48,0
99,80,70,17,1
14,89,4,38,0
14,43,69,54,0
5,53,97,82,0
80,64,65,20,0
63,7,75,72,1
81,27,60,22,0
99,8,35,26,0
88,7,68,30,1
85,8,16,98,1
76,26,99,41,0
44,70,87,53,0
18,34,88,46,1
79,72,46,13,0
46,55,83,26,0
90,20,38,32,0
27,97,78,49,0
91,6,47,7,0
50,1,15,84,1
36,84,48,85,0
96,24,12,89,0
77,36,21,99,1
19,46,59,26,0
85,81,12,41,0
32,44,90,60,1
59,71,30,68,0
75,14,81,20,1
13,87,50,40,0
2,32,46,8,0
16,42,47,89,0
4,62,45,6,0
67,71,92,76,0
85,51,45,53,1
12,27,89,73,1
99,70,93,68,1
6,51,2,68,1
74,1,26,30,0
65,92,36,42,1
31,37,12,31,0
41,21,81,18,1
97,6,82,41,0
20,9,58,88,0
68,3,38,73,1
13,3,99,89,0
84,69,11,53,1
76,78,11,0,1
91,78,97,49,0
89,91,74,24,1
95,34,18,81,0
43,17,27,90,1
32,51,54,20,0
81,70,35,30,1
26,51,62,40,1
70,38,37,15,0
60,6,34,38,0
66,26,11,85,0
8,51,32,63,0
91,79,18,88,0
71,67,93,45,1
14,0,45,91,1
15,68,67,35,0
73,52,11,62,0
53,60,39,78,0
55,34,66,35,1
6,55,24,72,0
36,68,95,26,1
96,41,28,40,0
58,2,13,94,1
91,8,40,56,1
97,36,34,58,1
26,65,92,49,0
87,27,57,2,0
55,57,36,57,1
67,80,11,29,1
26,57,3,73,1
29,96,71,1,1
62,69,10,64,1
88,32,8,34,1
97,53,58,31,0
22,48,4,53,1
0,25,76,25,1
35,20,54,17,1
5,48,58,72,0
18,88,6,38,1
0,22,16,5,1
68,26,89,30,0
17,75,3,79,1
32,65,59,64,1
43,84,34,73,0
84,44,92,24,1
42,16,75,39,0
54,90,30,65,0
11,83,78,83,0
8,75,35,25,0
84,72,98,1,1
71,59,99,20,1
62,21,58,75,0
61,34,30,47,0
95,61,23,49,1
11,49,77,8,1
60,97,67,54,1
1,25,48,26,1
8,66,57,96,1
91,71,13,27,0
94,87,47,63,0
24,37,83,71,1
22,35,7,62,1
28,48,55,4,0
96,12,73,40,0
4,3,8,70,1
75,44,68,60,0
16,93,93,4,0
74,63,99,63,1
68,37,19,51,1
95,41,71,32,1
92,65,33,78,1
62,16,84,52,1
99,57,85,94,0
97,21,16,44,0
85,63,69,69,1
20,78,13,34,0
43,28,58,0,1
13,1,97,68,1
33,58,20,28,1
69,68,6,37,1
13,5,25,38,0
69,36,35,85,0
49,58,44,29,0
54,27,44,21,0
63,80,1,36,0
82,77,47,38,0
88,4,73,28,1
15,30,30,86,0
42,17,9,93,1
5,58,47,82,1
48,28,13,85,1
50,31,5,3,1
40,84,70,74,1
99,39,14,67,1
46,89,35,36,0
96,45,3,58,1
61,67,71,56,0
76,35,48,28,1
96,52,11,58,1
76,21,60,92,1
68,24,57,95,0
14,20,29,14,1
72,37,17,44,0
44,75,86,99,1
46,71,93,19,1
29,9,69,40,1
10,8,34,94,1
93,37,0,22,0
84,83,54,72,0
90,28,60,70,0
24,99,25,88,0
36,23,45,36,1
52,3,43,40,1
74,60,68,77,1
42,52,18,94,1
68,56,40,42,0
31,13,90,6,0
67,16,11,94,0
63,77,87,10,0
90,82,36,40,0
91,95,29,52,1
76,22,73,56,0
34,33,53,99,1
64,85,0,94,0
14,52,87,62,0
49,67,91,51,0
40,32,39,27,0
95,78,69,23,0
9,1,19,60,0
42,17,94,47,0
59,5,76,43,1
81,80,7,98,1
54,64,81,56,0
27,43,6,41,0
95,71,38,27,1
14,72,94,52,0
36,96,63,1,0
84,93,31,88,1
53,46,62,26,1
81,83,1,67,1
2,51,20,54,1
61,23,68,79,0
52,28,0,79,0
58,36,27,85,1
3,59,18,6,1
63,2,36,6,0
2,26,48,64,0
19,93,53,16,0
59,35,84,70,1
26,61,76,68,0
46,59,31,18,1
83,88,76,34,0
46,97,71,83,1
31,20,61,41,0
48,21,85,4,1
2,42,53,72,0
61,99,77,49,1
70,56,51,6,0
6,80,43,40,1
25,49,39,62,1
6,66,67,30,1
74,84,16,43,1
81,24,67,28,1
72,21,39,85,1
68,33,78,44,1
48,11,54,36,0
5,25,85,65,1
34,0,85,63,1
45,30,11,96,1
59,54,7,73,1
50,37,12,4,0
59,18,54,39,1
93,48,69,56,0
91,65,41,24,1
76,19,71,64,1
68,84,6,36,1
6,90,22,34,0
99,41,15,55,0
97,98,50,3,1
29,9,54,3,0
51,13,64,51,1
43,87,84,0,0
31,85,13,72,1
66,12,33,42,0
57,18,49,85,1
68,37,76,37,1
45,25,14,5,0
6,95,20,71,1
22,50,71,9,1
23,8,6,25,0
68,39,34,39,1
29,51,52,19,1
47,85,24,18,0
5,84,66,15,1
55,90,6,71,1
88,9,5,5,0
87,61,63,69,1
33,71,41,32,0
99,50,50,48,0
53,10,1,0,0
69,98,50,67,0
11,14,18,24,0
22,82,11,46,1
43,19,49,85,1
42,62,17,70,0
93,46,95,9,0
19,83,46,58,0
43,87,40,74,1
29,46,54,82,1
47,3,39,3,1
93,95,47,68,0
26,58,69,45,1
10,38,34,29,1
58,10,1,46,0
60,18,8,70,0
43,93,66,27,1
48,90,90,2,1
57,77,20,33,1
81,46,92,47,0
27,22,39,49,1
20,49,79,99,0
86,30,13,85,1
54,53,57,49,1
86,1,60,35,0
25,85,75,81,0
33,81,6,55,0
2,13,53,74,1
26,69,77,71,0
9,52,37,27,0
9,37,86,67,0
67,35,22,51,1
43,64,31,64,1
36,4,62,38,1
62,12,71,86,0
33,91,41,69,0
70,29,12,45,1
61,0,21,9,0
34,3,32,73,0
71,94,32,7,1
68,90,90,38,1
6,2,64,65,1
69,72,3,65,0
58,35,74,97,0
48,86,84,29,0
22,54,51,75,1
75,82,95,0,1
52,84,25,4,0
93,26,30,22,1
0,57,62,33,0
10,75,8,85,1
30,88,42,19,0
62,10,69,95,1
29,63,45,40,1
18,45,23,3,0
9,63,80,35,0
12,43,15,18,1
64,16,33,6,0
23,37,96,96,0
74,86,53,30,1
43,35,35,32,1
68,96,46,80,0
39,77,65,70,1
7,63,66,94,0
3,97,23,48,1
8,47,75,68,1
45,76,44,49,0
5,80,23,75,1
90,40,0,17,1
7,71,17,77,1
32,41,39,4,1
75,13,24,7,1
94,49,19,95,0
80,88,88,13,1
62,76,60,19,0
63,18,63,1,1
22,24,62,15,0
57,21,72,74,1
10,61,58,10,1
25,84,47,78,0
27,45,59,50,0
76,38,70,49,1
67,96,97,35,0
64,49,52,65,1
62,14,35,38,1
55,49,75,64,1
40,49,1,62,1
30,23,26,94,1
64,21,94,52,0
75,45,42,94,0
75,97,39,60,1
61,81,37,84,0
89,77,46,23,0
22,17,3,54,1
63,59,32,42,1
53,99,90,59,0
66,41,27,27,1
35,17,45,71,1
39,55,7,46,0
7,34,77,81,0
0,14,18,51,0
97,35,78,53,0
95,55,85,47,1
86,18,75,88,1
27,6,65,62,1
10,84,25,25,1
83,86,61,66,1
18,9,4,72,0
85,64,11,4,0
93,82,39,28,0
56,92,91,98,1
12,9,25,81,1
12,68,85,55,1
18,20,1,60,1
9,8,32,89,1
41,67,56,88,0
98,44,3,56,1
26,60,31,36,1
53,82,1,54,0
42,36,86,31,0
31,57,71,47,1
98,94,52,98,1
21,8,60,78,1
78,12,15,47,1
67,44,44,46,1
6,77,86,9,1
39,44,55,13,0
38,7,48,48,1
47,34,52,79,1
63,23,12,59,0
12,90,29,81,1
36,46,97,3,0
30,55,38,1,1
80,85,36,13,1
56,95,19,12,0
66,58,31,41,1
12,58,87,12,1
93,1,37,63,0
87,67,47,94,1
67,4,1,9,0
76,99,4,97,0
90,72,74,77,0
17,92,56,43,0
17,96,51,49,0
19,23,68,83,0
67,64,91,99,0
89,18,41,2,0
25,3,54,66,0
23,61,88,28,1
66,57,1,52,1
4,71,28,33,1
86,39,59,44,1
79,54,11,93,1
16,14,22,90,1
83,66,1,92,1
48,10,95,91,1
82,91,4,45,0
49,62,20,52,1
93,19,34,80,1
9,5,24,68,0
4,36,41,25,1
11,29,76,49,1
54,13,43,61,1
6,35,75,43,0
43,2,70,5,1
12,69,12,4,0
85,65,15,23,1
41,35,55,97,0
73,77,33,8,0
90,76,52,59,0
77,67,67,77,0
48,66,59,86,1
32,14,48,46,0
6,69,25,66,0
95,60,73,91,0
94,54,42,61,0
85,40,80,79,0
17,98,9,78,1
58,93,9,92,1
60,69,5,96,0
61,56,14,57,0
24,27,12,23,0
47,69,25,77,1
32,69,80,97,1
48,89,23,50,0
41,22,36,35,0
55,67,89,33,1
17,75,14,11,1
56,76,78,49,0
39,24,76,55,1
80,11,19,82,0
29,10,79,0,0
23,38,3,82,1
60,99,58,66,1
68,92,75,32,0
92,31,21,69,0
39,63,90,64,0
81,27,17,20,0
83,29,70,98,0
0,75,85,6,1
5,66,15,96,1
64,11,15,41,0
30,13,17,1,0
34,56,91,1,1
91,13,1,12,0
86,27,99,45,1
24,13,68,40,1
91,22,20,47,0
8,77,55,92,0
56,8,70,31,0
17,56,82,85,0
95,67,61,50,0
39,26,54,96,1
82,28,51,47,0
65,6,14,12,0
8,17,30,5,0
87,28,4,31,0
5,99,71,49,1
1,59,12,4,0
66,54,90,48,1
83,53,98,15,1
12,83,19,69,1
84,46,10,16,0
65,35,32,39,1
7,4,42,3,0
81,11,63,87,0
29,61,33,42,0
29,31,80,50,0
45,3,11,72,0
73,1,36,52,0
7,62,15,78,1
24,91,10,68,0
87,61,65,61,0
7,64,11,22,0
51,26,40,66,1
31,1,96,38,0
96,84,38,72,0
23,8,8,16,0
24,81,1,18,0
57,17,43,64,1
86,46,85,95,0
81,43,75,23,1
66,65,39,47,0
16,20,64,80,0
33,21,14,60,0
95,3,6,44,1
26,33,62,99,1
6,35,29,68,0
16,0,45,61,0
33,65,60,86,1
76,64,49,92,1
29,43,37,99,0
90,0,30,31,1
54,93,0,17,0
4,41,6,31,0
45,21,85,38,0
7,68,96,90,0
89,34,10,62,1
14,54,86,84,1
76,10,59,19,0
51,21,30,96,1
76,58,25,86,0
79,3,62,55,0
43,82,1,26,1
24,58,70,17,1
64,8,70,61,0
65,57,72,82,0
87,97,21,61,1
57,17,63,57,1
39,87,75,84,0
93,59,62,32,1
72,83,78,16,0
4,74,66,86,1
58,53,32,51,0
26,29,78,7,1
67,6,67,96,1
84,39,32,1,1
21,47,61,16,1
48,53,60,91,0
73,93,93,71,0
83,8,78,47,0
85,70,47,70,0
43,30,17,15,1
86,14,75,93,0
50,94,98,44,0
7,69,84,10,0
26,18,75,7,0
80,67,68,51,1
46,8,82,5,1
46,41,1,75,0
69,77,36,42,1
86,75,17,20,0
40,70,75,50,1
90,82,56,99,1
17,19,61,17,1
34,27,26,49,0
52,85,37,1,0
9,15,24,72,0
60,67,89,91,1
42,56,87,27,0
41,78,60,70,1
30,6,27,69,0
74,1,16,94,0
8,95,76,90,0
74,46,96,23,0
17,29,92,37,1
12,71,9,53,0
63,0,56,41,1
3,7,40,21,0
7,21,18,78,0
60,72,2,32,0
42,82,33,29,0
92,93,76,17,1
0,2,6,32,0
70,8,26,81,1
15,92,65,3,0
51,63,29,5,0
17,4,54,38,0
73,22,93,1,0
92,95,31,14,1
59,67,58,3,1
63,96,46,74,1
9,14,62,40,0
17,11,4,24,0
31,43,35,52,0
89,8,49,6,1
6,10,16,26,1
35,84,9,36,0
56,56,19,42,0
34,20,59,86,0
44,82,85,20,1
1,94,39,42,0
9,17,43,53,0
25,40,33,64,0
4,73,33,20,0
38,92,65,66,1
80,34,58,39,0
44,80,38,44,0
23,6,33,2,0
18,54,87,72,1
4,40,79,72,1
34,47,94,8,1
42,51,32,15,1
90,16,79,87,0
70,31,11,40,1
92,50,3,82,1
66,13,41,73,0
38,78,51,34,1
47,80,21,35,1
75,67,70,8,1
52,2,87,37,1
75,53,12,81,0
88,56,21,6,0
8,45,31,91,0
3,87,76,10,1
1,58,66,32,1
25,80,50,34,1
94,74,4,98,1
30,82,69,83,0
43,89,27,56,0
28,19,30,90,0
59,49,97,35,1
64,40,80,71,1
47,19,42,99,0
69,1,77,45,1
3,41,35,78,0
20,58,32,40,0
53,67,21,85,0
25,89,4,64,0
6,11,26,5,0
73,31,47,36,0
82,93,51,82,1
18,5,75,98,1
87,74,13,81,1
44,2,66,89,1
84,9,71,39,0
70,31,29,97,1
80,90,27,47,1
33,41,14,97,0
8,79,23,94,0
64,37,47,87,0
39,62,28,86,0
77,89,77,68,0
63,40,45,91,1
88,16,7,92,0
82,50,5,56,1
59,19,94,35,1
57,59,49,78,0
82,0,6,58,1
77,76,56,23,1
66,48,51,36,1
43,98,98,67,1
26,15,78,12,0
8,42,95,1,0
46,86,13,84,1
48,25,96,58,1
2,64,4,93,1
80,0,8,60,1
36,72,76,64,0
53,39,26,27,1
77,16,5,15,0
71,15,18,61,1
3,19,39,24,0
24,96,49,74,1
19,24,96,91,1
57,7,87,63,1
97,52,92,3,1
65,28,96,11,0
65,43,2,30,1
47,93,1,51,1
2,13,59,65,0
64,84,67,40,0
58,9,44,42,0
96,64,68,0,0
2,76,4,65,1
46,15,25,4,0
32,27,49,80,0
66,55,1,25,0
75,44,75,22,1
58,93,28,30,1
65,26,36,69,1
75,76,26,30,1
89,70,44,33,0
62,48,63,25,0
73,1,32,68,0
63,18,34,61,0
75,17,95,82,1
68,78,38,40,1
21,96,72,15,1
79,9,67,12,0
92,41,77,98,0
36,34,74,53,1
84,26,23,11,0
21,49,45,94,1
72,15,61,91,1
79,45,76,28,0
30,77,21,7,1
73,43,38,66,0
6,83,24,57,1
67,31,35,61,1
2,38,88,14,1
18,33,48,43,0
3,91,9,58,1
70,36,38,34,0
69,29,62,3,1
79,4,73,97,1
0,31,37,99,1
53,9,93,5,1
53,29,0,92,1
8,73,33,21,1
52,81,62,16,0
32,43,52,11,0
31,5,30,33,1
56,4,99,92,1
72,92,21,11,0
54,63,28,93,0
34,87,25,48,1
89,43,76,0,0
34,59,74,73,1
24,56,73,76,0
5,12,58,35,1
94,94,78,43,1
75,66,95,97,1
7,4,28,8,0
10,66,5,11,0
16,51,99,78,0
65,32,54,77,1
13,52,8,20,1
58,59,4,56,0
55,37,87,11,1
81,78,7,99,0
22,72,57,48,1
98,19,91,64,1
75,40,5,65,0
58,63,53,43,0
10,24,91,99,0
99,50,62,69,1
85,48,43,3,1
37,29,11,7,1
18,26,29,91,1
5,20,60,2,1
8,14,28,70,1
27,79,71,87,1
1,77,76,32,0
1,1,43,32,1
49,60,41,10,0
73,26,58,58,0
87,5,90,52,0
27,83,0,63,0
3,21,71,3,0
90,70,97,74,1
5,23,74,0,1
21,96,27,24,0
16,76,75,7,1
98,97,6,4,1
24,97,77,28,1
84,9,82,9,0
83,49,60,96,1
10,59,42,52,1
72,60,20,32,0
58,77,31,46,0
5,93,94,5,0
77,1,88,14,0
13,98,61,8,0
25,50,80,5,1
40,78,58,22,1
55,48,80,81,0
89,51,69,75,1
39,52,94,82,1
82,65,85,23,1
17,13,32,41,0
21,86,41,41,1
91,26,76,17,1
46,34,97,60,0
63,86,62,24,1
1,51,35,97,1
50,74,67,70,0
46,59,74,2,1
81,52,70,89,0
12,29,92,60,1
73,38,21,34,0
46,16,77,65,1
46,20,90,62,0
49,21,15,97,1
34,78,12,18,0
74,73,82,54,0
41,23,81,2,0
60,69,92,91,0
33,27,12,17,1
26,38,59,14,0
29,42,7,76,0
66,97,51,6,0
15,45,56,65,0
96,3,7,95,1
34,85,17,59,1
85,63,7,16,1
57,35,45,79,0
9,35,58,34,0
18,83,51,70,0
10,91,67,11,1
13,96,80,87,1
19,14,17,8,1
81,18,4,88,0
80,56,21,86,1
7,90,36,98,0
49,97,0,95,1
47,25,25,54,1
16,77,30,13,0
20,73,42,94,0
28,75,68,11,1
86,86,4,9,0
7,43,28,35,1
33,86,53,54,0
32,99,60,19,0
12,87,18,6,1
77,5,68,49,1
96,84,58,15,0
90,47,4,98,0
66,37,31,12,1
32,16,38,60,1
9,52,19,44,1
44,23,61,32,1
68,15,31,46,0
27,78,69,79,1
6,18,34,87,0
57,22,25,18,1
70,65,87,30,0
17,58,48,40,0
25,5,19,77,0
39,45,49,11,1
8,49,85,4,0
64,36,78,41,1
73,11,90,85,1
41,47,31,12,1
82,24,7,47,1
17,97,45,75,1
52,12,28,78,0
82,27,43,82,1
52,38,33,34,1
94,40,89,18,1
27,15,13,60,0
19,68,47,29,1
3,68,73,25,1
56,54,84,83,1
12,32,41,8,0
93,42,82,54,0
41,9,67,45,0
29,32,51,7,0
67,99,66,20,0
28,0,5,55,0
61,80,19,0,1
61,34,61,84,1
97,42,49,85,0
8,16,32,83,1
81,29,76,93,1
80,37,51,51,0
37,16,12,65,0
58,91,3,36,0
22,24,72,53,1
11,45,15,39,0
41,84,75,22,1
43,89,31,69,1
46,65,1,5,1
93,57,67,73,1
66,98,0,33,0
80,74,12,56,0
88,54,1,9,1
62,68,6,86,0
95,9,44,87,0
29,24,93,70,1
75,76,95,19,0
44,53,66,60,0
74,52,22,44,1
26,53,47,81,0
62,7,62,76,1
7,31,82,75,1
82,59,34,61,0
81,74,64,94,0
53,89,59,83,0
41,46,11,2,1
76,97,97,57,1
14,1,35,41,0
51,92,82,23,0
66,38,76,22,1
38,70,41,69,1
7,66,80,48,0
69,95,17,83,0
99,27,62,36,1
53,30,93,11,0
23,88,96,44,1
24,25,26,38,0
43,2,15,81,1
49,85,44,90,0
55,43,68,87,0
29,39,50,52,1
76,35,2,90,1
64,25,38,98,0
41,4,13,78,0
31,28,27,45,0
99,56,10,86,0
84,16,0,27,1
49,44,16,57,0
85,71,33,58,0
36,44,79,84,0
80,37,45,99,0
94,58,78,56,0
16,91,29,96,1
55,17,29,91,0
37,89,83,85,1
90,62,19,6,0
57,79,90,12,1
36,5,90,78,1
13,53,55,47,1
32,55,16,54,0
19,98,1,79,1
15,93,9,61,0
60,50,47,8,1
94,81,56,9,0
56,74,47,6,1
29,53,79,48,0
29,16,68,97,1
30,85,72,79,1
22,90,66,78,0
61,23,15,70,1
12,19,76,25,0
19,29,8,34,1
35,65,36,68,1
81,14,13,27,1
98,65,64,63,1
42,27,94,87,0
26,43,51,29,0
71,54,39,7,0
72,27,79,2,1
39,92,37,92,1
22,56,95,27,1
93,61,53,34,0
14,8,67,58,1
33,95,57,26,0
73,82,67,31,0
83,85,51,37,1
27,62,14,63,0
42,50,27,70,0
81,92,76,0,1
13,20,80,3,0
71,16,90,45,0
56,7,84,67,1
96,40,96,46,0
33,1,30,46,1
67,31,72,29,0
73,91,86,41,0
43,9,39,52,0
2,14,2,8,1
43,39,9,24,0
76,34,59,21,0
21,50,87,87,1
56,20,56,79,1
17,80,49,37,1
47,18,66,2,0
83,32,40,10,1
60,28,20,45,0
56,42,29,54,0
8,70,35,72,0
11,16,47,38,1
68,23,84,50,0
4,55,59,38,0
38,83,94,4,0
0,51,58,15,1
65,50,94,42,0
2,56,15,26,0
62,31,98,69,1
71,93,70,74,1
89,59,31,97,0
21,10,69,97,1
31,22,0,54,1
36,99,61,78,1
77,72,42,38,0
29,61,37,40,0
96,79,44,48,0
31,27,37,97,0
60,20,33,99,1
79,68,57,89,1
61,1,44,9,1
93,83,57,1,0
59,95,74,98,1
43,78,23,64,1
72,7,80,53,1
3,97,63,41,1
10,7,67,23,0
33,39,65,1,0
33,6,41,19,1
30,8,24,47,1
54,12,36,56,1
62,57,35,87,1
67,55,0,17,0
62,8,61,9,1
63,48,87,21,1
46,28,39,51,0
8,44,30,87,1
27,39,28,98,1
84,34,81,41,0
21,83,74,98,0
19,25,44,40,0
67,75,4,99,1
34,60,88,69,1
38,40,30,99,0
3,0,71,15,0
80,45,88,58,1
68,61,35,22,0
73,11,96,53,0
49,20,90,92,1
51,41,53,95,0
61,59,49,82,0
95,10,58,41,1
75,10,24,93,0
3,97,86,16,1
92,81,55,74,0
80,23,73,61,0
68,87,95,96,1
45,5,65,70,1
7,79,60,72,1
88,31,33,93,0
38,30,20,33,1
4,32,3,20,1
24,15,55,53,0
49,32,27,38,1
7,54,54,71,1
23,55,2,23,0
92,43,92,30,1
82,62,57,13,1
80,14,19,83,0
98,26,78,86,1
80,56,39,56,0
85,80,57,49,0
29,69,35,81,0
41,52,77,27,0
21,51,85,39,0
53,23,86,61,1
20,18,34,35,0
75,87,89,64,0
8,10,77,10,1
67,93,87,32,0
75,25,74,8,1
50,78,49,50,1
97,24,80,63,0
77,31,35,32,1
9,14,22,20,0
95,31,12,43,0
12,10,87,87,1
96,33,19,69,0
75,67,95,24,0
10,54,30,55,1
66,40,42,68,1
15,60,60,14,1
29,40,38,16,0
38,6,26,3,0
62,99,2,32,1
19,86,57,48,0
10,84,87,92,1
51,12,86,5,0
47,95,79,83,1
85,32,67,23,1
53,48,3,66,1
65,37,49,43,1
99,58,48,89,1
60,44,76,65,1
80,14,99,50,1
81,44,60,21,1
34,18,16,68,0
29,54,88,46,1
62,93,18,88,0
51,84,34,67,0
5,30,44,90,1
53,7,10,98,0
45,31,69,71,1
32,74,73,3,0
66,34,71,10,0
38,21,95,33,1
56,44,75,17,0
51,28,87,95,0
98,98,41,83,0
52,17,52,55,0
88,12,88,86,1
56,62,30,79,0
75,93,35,15,1
20,21,47,76,1
28,73,40,81,1
2,34,80,88,0
35,77,44,17,0
57,64,98,83,1
47,97,12,92,1
13,37,14,0,1
80,71,53,66,1
65,93,74,17,1
27,52,84,6,0
82,76,42,72,0
13,68,23,8,1
29,14,15,39,0
54,28,84,65,1
63,70,21,22,0
84,32,52,57,0
7,22,94,79,0
79,87,26,69,0
16,85,97,40,0
51,58,11,8,0
49,81,41,60,1
49,68,95,92,0
55,90,18,22,1
39,77,84,18,0
80,86,21,61,1
38,49,19,57,0
39,5,72,35,0
70,82,22,43,0
14,99,43,97,1
95,10,67,92,0
31,46,28,92,0
90,69,29,34,1
40,83,16,17,1
44,70,7,13,0
67,71,52,78,1
44,80,71,83,0
97,10,69,73,0
40,32,28,63,0
53,59,92,47,1
75,49,32,48,1
29,12,73,78,0
71,22,68,88,0
50,68,74,8,0
50,14,93,75,0
24,82,1,52,0
40,35,15,46,0
3,97,10,13,0
29,63,86,29,0
95,57,43,50,1
2,15,3,46,1
76,71,59,21,0
78,68,83,86,0
46,57,5,71,0
76,33,54,27,0
52,87,39,8,1
80,14,35,24,1
10,87,19,29,0
75,52,92,12,0
73,73,29,12,0
5,8,80,79,1
6,79,37,46,0
44,34,56,41,0
84,24,91,69,0
4,21,76,28,0
74,67,0,26,0
99,75,12,48,1
61,45,31,17,0
27,36,33,25,1
85,63,87,85,1
54,38,38,9,1
13,3,69,99,0
36,0,22,67,1
26,42,56,91,1
42,19,32,65,0
50,36,52,13,0
79,19,79,70,1
9,73,47,26,0
64,98,33,22,0
3,50,72,1,0
42,68,27,6,1
43,64,95,35,0
91,47,22,2,0
14,85,63,2,0
10,12,6,31,0
22,21,11,85,0
68,51,33,55,1
13,32,22,5,1
87,68,18,31,0
50,88,89,45,0
25,32,9,39,1
95,65,47,2,0
33,26,30,59,1
91,83,46,63,0
1,17,21,62,1
17,37,3,16,0
68,87,92,76,1
57,52,3,13,1
94,55,56,8,1
11,2,52,42,0
74,53,53,89,0
72,21,97,48,0
29,49,74,47,0
69,47,31,40,0
72,19,18,23,1
48,55,33,13,1
48,17,75,72,0
34,41,66,40,0
12,47,15,0,1
2,2,55,96,1
7,22,29,62,1
8,3,21,63,1
82,5,42,95,1
38,80,63,7,1
9,49,18,14,1
43,16,71,33,1
93,66,5,18,1
9,2,42,24,0
54,16,22,16,1
10,6,48,28,0
95,33,40,55,1
78,91,54,45,1
42,9,63,91,0
94,48,81,9,1
26,63,94,9,0
9,85,57,99,1
98,61,44,76,1
87,6,92,8,0
80,54,82,9,0
15,36,49,32,0
50,95,74,88,1
69,74,84,71,1
97,78,19,47,0
8,16,19,15,0
75,1,57,63,1
25,73,66,38,1
2,5,70,16,1
54,63,31,16,1
68,95,48,27,0
14,54,86,20,0
79,18,31,64,0
17,71,93,30,1
20,13,94,25,0
56,46,45,69,0
1,31,59,23,0
90,84,16,28,0
51,4,8,36,1
41,89,82,88,1
13,14,8,78,1
24,61,27,51,0
79,76,33,51,0
78,54,26,88,1
90,61,26,78,1
11,82,32,85,0
64,49,82,23,1
12,5,69,0,0
93,11,85,24,1
33,51,92,28,0
17,40,48,42,1
14,31,3,3,0
20,32,26,86,0
13,54,42,53,1
1,48,31,95,1
77,88,33,5,0
64,93,24,71,1
30,68,30,4,0
85,98,61,71,0
90,10,26,2,0
90,34,69,79,1
67,40,1,3,0
3,22,22,52,0
78,53,4,91,1
82,99,55,94,1
26,4,7,4,1
60,96,42,27,1
64,2,76,75,0
46,57,7,44,1
40,45,86,99,1
35,72,2,8,0
15,66,29,46,1
7,64,4,52,0
54,59,1,66,1
8,51,28,60,1
18,25,14,8,1
12,57,77,42,1
93,21,55,57,1
13,28,99,43,0
88,84,40,63,0
8,83,79,21,1
51,84,35,31,0
57,60,4,70,1
63,17,33,56,1
92,95,20,45,1
87,24,74,60,0
90,81,42,76,0
99,8,11,22,0
2,91,7,50,0
71,64,29,87,1
42,90,17,4,1
97,25,93,68,0
58,84,89,16,0
92,37,86,55,1
90,48,13,63,1
25,82,85,60,1
10,5,20,88,1
46,12,51,49,0
40,54,50,2,0
36,93,91,98,0
33,75,8,63,1
6,63,82,70,0
27,1,41,82,0
31,95,42,86,1
65,34,8,88,0
7,3,36,0,1
61,73,85,46,0
97,66,9,34,1
46,52,23,65,1
21,97,91,76,0
74,84,75,43,0
75,79,23,36,0
51,38,74,76,0
71,20,16,11,1
58,44,65,38,0
15,82,78,68,0
21,47,18,64,1
75,32,29,93,1
4,28,39,38,0
57,39,71,77,1
90,54,12,31,1
1,21,65,70,1
29,52,25,67,0
83,11,15,14,0
7,13,1,85,1
38,21,53,8,1
52,66,24,49,1
37,27,12,79,0
56,21,22,28,1
61,81,48,44,1
6,28,71,61,0
34,10,10,66,0
54,70,80,25,1
54,60,47,86,0
82,90,14,38,1
68,38,89,55,1
49,91,48,83,0
67,55,51,79,0
46,97,74,16,1
11,21,2,92,0
44,29,7,15,1
83,20,0,12,1
8,94,32,85,0
31,16,26,9,0
24,62,24,19,1
71,61,59,15,1
82,88,68,67,1
89,32,99,90,0
97,10,95,56,0
99,67,92,32,1
71,4,72,63,0
80,63,60,68,1
0,87,2,93,1
22,85,67,67,0
29,37,28,83,0
24,93,34,14,0
44,73,91,10,0
81,14,39,51,1
72,0,26,37,1
